Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",29,1.6491164481639862,45.5,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",30,1.6246729266643525,45.5,42.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",31,1.6184685039520263,45.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",32,1.638502185344696,45.5,42.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",33,1.6191243159770965,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",34,1.6291411626338959,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",35,1.638836818933487,45.6,42.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",36,1.6419804227352142,45.5,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",37,1.643479346036911,45.6,42.1
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",38,1.6132876777648926,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",39,1.642332456111908,45.6,42.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",40,1.639280172586441,45.6,42.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",41,1.6303291249275207,45.6,42.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",42,1.623822957277298,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",43,1.6379473567008973,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",44,1.628279799222946,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",45,1.6252299356460571,45.6,42.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",46,1.6400458133220672,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",47,1.6191065537929534,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",48,1.6192167019844055,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",49,1.6265148437023162,45.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",50,1.622022159099579,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",51,1.6375009095668793,45.6,42.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",52,1.6295911741256714,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",53,1.6380930471420287,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",54,1.6225229597091675,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",55,1.614340353012085,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",56,1.6366631722450256,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",57,1.6343068623542785,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",58,1.631024602651596,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",59,1.6282385981082916,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",60,1.6328869760036469,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",61,1.6160580849647521,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",62,1.628546303510666,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",63,1.6275495624542236,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",64,1.6183579552173615,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",65,1.630151082277298,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",66,1.6197107803821564,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",67,1.6449115145206452,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",68,1.6407787573337556,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",69,1.632900015115738,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",70,1.6180496430397033,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",71,1.6282111716270447,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",72,1.6305103361606599,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",73,1.6266787540912628,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",74,1.6274780249595642,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",75,1.6311980950832368,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",76,1.6321689939498902,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",77,1.6296749448776244,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",78,1.62368044257164,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",79,1.6184690749645234,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:128",80,1.6297530078887938,45.7,41.9
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",1,2.0256751835346223,37.2,37.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",2,1.8358784556388854,38.9,38.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",3,1.7860805118083953,40.5,40.300000000000004
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",4,1.7629056179523468,40.8,40.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",5,1.7519295132160186,41.5,40.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",6,1.7423119819164277,41.6,40.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",7,1.7326418900489806,42.0,41.199999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",8,1.722439764738083,42.1,41.199999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",9,1.7174620699882508,42.4,41.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",10,1.7085787892341613,42.8,41.099999999999994
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",11,1.713177877664566,42.6,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",12,1.7032990324497224,42.8,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",13,1.6956429338455201,43.0,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",14,1.6940467953681946,43.4,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",15,1.698310385942459,43.4,41.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",16,1.6903716158866882,43.4,41.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",17,1.6865493512153626,43.5,41.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",18,1.6878287172317505,43.6,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",19,1.6881754779815674,43.8,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",20,1.6736708438396455,43.7,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",21,1.6710778713226317,44.0,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",22,1.6656226348876952,43.7,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",23,1.6818791031837463,44.1,41.199999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",24,1.6710711896419526,44.0,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",25,1.6638633823394775,44.2,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",26,1.6704859673976897,44.4,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",27,1.6610686647892,44.4,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",28,1.6617932093143464,44.4,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",29,1.6668862998485565,44.4,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",30,1.6723172235488892,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",31,1.650654170513153,44.4,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",32,1.6623562753200531,44.4,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",33,1.6658605360984802,44.5,41.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",34,1.6656041097640992,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",35,1.6607745671272278,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",36,1.6556107079982758,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",37,1.6637457048892974,44.4,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",38,1.6611643719673157,44.4,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",39,1.6575830745697022,44.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",40,1.6519814801216126,44.5,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",41,1.6605234742164612,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",42,1.6596541261672975,44.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",43,1.657485649585724,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",44,1.6584813725948333,44.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",45,1.6586437165737151,44.6,41.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",46,1.6629371976852416,44.6,41.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",47,1.661146317720413,44.5,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",48,1.6510532224178314,44.6,41.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",49,1.6592612731456757,44.5,41.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",50,1.6574784588813782,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",51,1.656912317276001,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",52,1.6508511042594909,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",53,1.6593565082550048,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",54,1.6489839148521424,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",55,1.6622922384738923,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",56,1.6607857131958008,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",57,1.6496664822101592,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",58,1.6594881868362428,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",59,1.6404084968566894,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",60,1.665188069343567,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",61,1.653600890636444,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",62,1.652416434288025,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",63,1.6487536525726318,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",64,1.6501781141757965,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",65,1.6570805084705353,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",66,1.6564266347885133,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",67,1.661160695552826,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",68,1.6604302883148194,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",69,1.6561389327049256,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",70,1.6551000523567199,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",71,1.6566907143592835,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",72,1.662025532722473,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",73,1.6477978932857513,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",74,1.6526786732673644,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",75,1.6626236832141876,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",76,1.6580474960803986,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",77,1.6671989953517914,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",78,1.64812882065773,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",79,1.6553095579147339,44.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:256",80,1.6535099053382873,44.5,41.699999999999996
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",1,0.0,32.4,32.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",2,0.0,35.6,36.199999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",3,0.0,37.1,37.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",4,0.0,38.0,38.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",5,0.0,38.5,38.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",6,0.0,39.2,39.1
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",7,0.0,39.5,39.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",8,0.0,39.800000000000004,39.900000000000006
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",9,0.0,40.1,39.900000000000006
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",10,0.0,40.300000000000004,40.300000000000004
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",11,0.0,40.5,40.2
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",12,0.0,40.6,40.300000000000004
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",13,0.0,40.699999999999996,40.300000000000004
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",14,0.0,41.0,40.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",15,0.0,41.099999999999994,40.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",16,0.0,41.4,40.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",17,0.0,41.5,40.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",18,0.0,41.5,40.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",19,0.0,41.6,40.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",20,0.0,41.8,40.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",21,0.0,41.8,40.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",22,0.0,42.0,40.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",23,0.0,41.9,41.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",24,0.0,42.0,41.099999999999994
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",25,0.0,42.0,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",26,0.0,42.1,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",27,0.0,42.1,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",28,0.0,42.1,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",29,0.0,42.1,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",30,0.0,42.1,41.199999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",31,0.0,42.1,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",32,0.0,42.1,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",33,0.0,42.1,41.199999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",34,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",35,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",36,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",37,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",38,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",39,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",40,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",41,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",42,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",43,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",44,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",45,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",46,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",47,0.0,42.199999999999996,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",48,0.0,42.3,41.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",49,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",50,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",51,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",52,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",53,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",54,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",55,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",56,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",57,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",58,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",59,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",60,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",61,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",62,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",63,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",64,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",65,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",66,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",67,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",68,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",69,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",70,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",71,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",72,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",73,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",74,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",75,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",76,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",77,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",78,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",79,0.0,42.3,41.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:1000",80,0.0,42.3,41.4
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",1,0.0,20.599999999999998,20.599999999999998
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",2,0.0,24.5,24.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",3,0.0,26.700000000000003,26.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",4,0.0,28.000000000000004,28.299999999999997
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",5,0.0,29.2,29.099999999999998
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",6,0.0,30.0,30.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",7,0.0,30.8,31.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",8,0.0,31.5,31.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",9,0.0,31.900000000000002,32.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",10,0.0,32.5,32.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",11,0.0,33.0,33.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",12,0.0,33.4,33.900000000000006
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",13,0.0,33.800000000000004,34.300000000000004
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",14,0.0,34.1,34.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",15,0.0,34.4,34.699999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",16,0.0,34.699999999999996,35.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",17,0.0,35.0,35.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",18,0.0,35.199999999999996,35.5
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",19,0.0,35.4,35.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",20,0.0,35.6,35.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",21,0.0,35.699999999999996,36.0
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",22,0.0,35.9,36.199999999999996
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",23,0.0,36.1,36.3
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",24,0.0,36.199999999999996,36.4
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",25,0.0,36.4,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",26,0.0,36.4,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",27,0.0,36.4,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",28,0.0,36.5,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",29,0.0,36.5,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",30,0.0,36.5,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",31,0.0,36.5,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",32,0.0,36.5,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",33,0.0,36.5,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",34,0.0,36.5,36.6
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",35,0.0,36.5,36.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",36,0.0,36.6,36.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",37,0.0,36.6,36.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",38,0.0,36.6,36.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",39,0.0,36.6,36.7
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",40,0.0,36.6,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",41,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",42,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",43,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",44,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",45,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",46,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",47,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",48,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",49,0.0,36.7,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",50,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",51,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",52,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",53,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",54,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",55,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",56,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",57,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",58,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",59,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",60,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",61,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",62,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",63,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",64,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",65,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",66,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",67,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",68,0.0,36.8,36.8
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",69,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",70,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",71,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",72,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",73,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",74,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",75,0.0,36.8,36.9
"Starting LR:0.01, L2Reg:1e-05, Batch Size:10000",76,0.0,36.8,36.9
