Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-07",96,1.6131916415691376,45.6,41.9
"Starting LR:0.01, L2Reg:1e-07",97,1.616837215423584,45.6,41.9
"Starting LR:0.01, L2Reg:1e-07",98,1.621730133295059,45.6,41.9
"Starting LR:0.01, L2Reg:1e-07",99,1.634069823026657,45.6,41.9
"Starting LR:0.01, L2Reg:1e-07",100,1.626020337343216,45.6,41.9
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05",1,1.843531893491745,39.0,38.9
"Starting LR:0.01, L2Reg:1e-05",2,1.7762771439552307,40.699999999999996,39.900000000000006
"Starting LR:0.01, L2Reg:1e-05",3,1.7625296473503114,41.4,40.2
"Starting LR:0.01, L2Reg:1e-05",4,1.7373310601711274,42.1,40.9
"Starting LR:0.01, L2Reg:1e-05",5,1.719640212059021,42.699999999999996,41.199999999999996
"Starting LR:0.01, L2Reg:1e-05",6,1.7145668971538544,42.699999999999996,40.9
"Starting LR:0.01, L2Reg:1e-05",7,1.702724597454071,42.9,41.099999999999994
"Starting LR:0.01, L2Reg:1e-05",8,1.7039660120010376,43.2,41.3
"Starting LR:0.01, L2Reg:1e-05",9,1.6989175748825074,43.7,41.4
"Starting LR:0.01, L2Reg:1e-05",10,1.682062178850174,43.6,41.199999999999996
"Starting LR:0.01, L2Reg:1e-05",11,1.671689772605896,43.8,41.4
"Starting LR:0.01, L2Reg:1e-05",12,1.6809865427017212,44.0,41.4
"Starting LR:0.01, L2Reg:1e-05",13,1.6620340061187744,44.2,41.9
"Starting LR:0.01, L2Reg:1e-05",14,1.662893614768982,44.1,41.3
"Starting LR:0.01, L2Reg:1e-05",15,1.669116359949112,44.2,41.6
"Starting LR:0.01, L2Reg:1e-05",16,1.6667486774921416,44.2,41.8
"Starting LR:0.01, L2Reg:1e-05",17,1.6621569871902466,44.4,41.4
"Starting LR:0.01, L2Reg:1e-05",18,1.6677214050292968,44.6,41.5
"Starting LR:0.01, L2Reg:1e-05",19,1.6600085759162904,44.800000000000004,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",20,1.6602859354019166,44.7,41.6
"Starting LR:0.01, L2Reg:1e-05",21,1.6646990168094635,45.2,41.4
"Starting LR:0.01, L2Reg:1e-05",22,1.6589320015907287,44.9,41.5
"Starting LR:0.01, L2Reg:1e-05",23,1.6505187726020814,45.0,41.6
"Starting LR:0.01, L2Reg:1e-05",24,1.6373167109489442,45.4,41.9
"Starting LR:0.01, L2Reg:1e-05",25,1.6554958534240722,45.1,41.099999999999994
"Starting LR:0.01, L2Reg:1e-05",26,1.6287325084209443,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05",27,1.628857628107071,45.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",28,1.6360019278526305,45.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",29,1.6323728084564209,45.5,41.8
"Starting LR:0.01, L2Reg:1e-05",30,1.6335833537578583,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05",31,1.6295953464508057,45.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",32,1.642361022233963,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05",33,1.6280824053287506,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05",34,1.6340169882774354,45.5,42.0
"Starting LR:0.01, L2Reg:1e-05",35,1.6236353194713593,45.5,41.9
"Starting LR:0.01, L2Reg:1e-05",36,1.632174199819565,45.5,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",37,1.6396501970291137,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05",38,1.6199525249004365,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05",39,1.627276817560196,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05",40,1.6359902477264405,45.7,41.8
"Starting LR:0.01, L2Reg:1e-05",41,1.6401694595813752,45.7,41.9
"Starting LR:0.01, L2Reg:1e-05",42,1.610687735080719,45.6,41.6
"Starting LR:0.01, L2Reg:1e-05",43,1.612506148815155,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",44,1.6088640904426574,45.6,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",45,1.6289262676239014,45.6,41.9
"Starting LR:0.01, L2Reg:1e-05",46,1.619184980392456,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",47,1.626912980079651,45.7,41.8
"Starting LR:0.01, L2Reg:1e-05",48,1.6417210805416107,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05",49,1.6440913522243499,45.7,41.699999999999996
"Starting LR:0.01, L2Reg:1e-05",50,1.6245536637306213,45.6,41.8
"Starting LR:0.01, L2Reg:1e-05",51,1.619669620990753,45.7,41.8
