Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-07",100,0.30728658884763715,92.10000000000001,92.10000000000001
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-05",1,1.3697154140472412,54.6,55.2
"Starting LR:0.01, L2Reg:1e-05",2,1.160825275182724,61.7,62.0
"Starting LR:0.01, L2Reg:1e-05",3,1.0259628123044968,69.39999999999999,69.89999999999999
"Starting LR:0.01, L2Reg:1e-05",4,0.8846641463041306,70.1,70.5
"Starting LR:0.01, L2Reg:1e-05",5,0.8425305849313736,70.5,70.8
"Starting LR:0.01, L2Reg:1e-05",6,0.8457880109548569,70.6,70.89999999999999
"Starting LR:0.01, L2Reg:1e-05",7,0.8017616993188859,70.89999999999999,71.3
"Starting LR:0.01, L2Reg:1e-05",8,0.8175850439071656,70.89999999999999,71.2
"Starting LR:0.01, L2Reg:1e-05",9,0.7937319278717041,71.1,71.39999999999999
"Starting LR:0.01, L2Reg:1e-05",10,0.810950111746788,71.2,71.6
"Starting LR:0.01, L2Reg:1e-05",11,0.7758678609132766,71.39999999999999,71.6
"Starting LR:0.01, L2Reg:1e-05",12,0.7875898602604866,71.39999999999999,71.6
"Starting LR:0.01, L2Reg:1e-05",13,0.7947333592176438,71.39999999999999,71.6
"Starting LR:0.01, L2Reg:1e-05",14,0.786846998333931,71.6,71.8
"Starting LR:0.01, L2Reg:1e-05",15,0.7668194562196732,71.6,71.8
"Starting LR:0.01, L2Reg:1e-05",16,0.7761773759126663,71.7,71.89999999999999
"Starting LR:0.01, L2Reg:1e-05",17,0.7936831229925155,71.7,71.89999999999999
"Starting LR:0.01, L2Reg:1e-05",18,0.7800431698560715,71.8,72.0
"Starting LR:0.01, L2Reg:1e-05",19,0.7663215231895447,71.89999999999999,72.0
"Starting LR:0.01, L2Reg:1e-05",20,0.7680511212348938,71.89999999999999,71.89999999999999
"Starting LR:0.01, L2Reg:1e-05",21,0.765948337316513,71.89999999999999,72.1
"Starting LR:0.01, L2Reg:1e-05",22,0.7592381572723389,71.89999999999999,72.0
"Starting LR:0.01, L2Reg:1e-05",23,0.756677519083023,72.0,72.2
"Starting LR:0.01, L2Reg:1e-05",24,0.7517489522695542,72.0,72.1
"Starting LR:0.01, L2Reg:1e-05",25,0.7518286433815956,72.1,72.3
"Starting LR:0.01, L2Reg:1e-05",26,0.7720264941453934,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",27,0.7498359924554825,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",28,0.7621458101272583,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",29,0.7694691133499145,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",30,0.7479572448134423,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",31,0.7535000795125961,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",32,0.756699640750885,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",33,0.7591410022974014,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",34,0.7594159477949143,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",35,0.766755685210228,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",36,0.7498034632205963,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",37,0.7539421665668488,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",38,0.7605622032284737,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",39,0.7407181373238564,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",40,0.7638179695606232,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",41,0.7568800222873687,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",42,0.7475406724214554,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",43,0.7591093617677689,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",44,0.748905294239521,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",45,0.7572090697288513,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",46,0.7610694247484208,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",47,0.7561541575193406,72.1,72.2
"Starting LR:0.01, L2Reg:1e-05",48,0.7666844666004181,72.2,72.2
"Starting LR:0.01, L2Reg:1e-05",49,0.7653567558526992,72.1,72.1
"Starting LR:0.01, L2Reg:1e-05",50,0.7544767796993256,72.1,72.2
